day,precip_1,precip_2,precip_3,precip_4,t_min_1,t_min_2,t_min_3,t_min_4,t_max_1,t_max_2,t_max_3,t_max_4
7/18/2018,0.01899969728687141,1.6103793674045142,0.5960013826014632,0.3803870024504485,17.300123,18.721426,20.055082,20.31417,24.915493,26.019978,28.362953,29.888329
7/19/2018,0.0,0.12427916350188077,2.064125966217558,1.8922728361906829,18.418594,20.061123,21.347961,21.635778,23.774948,25.105724,27.4175,28.745571
7/20/2018,8.731766712816455,21.131754557291668,0.9043462720967956,0.2723904645001447,18.137207,19.584076,20.835173,21.113256,23.900845,25.424553,27.328363,28.75661
7/21/2018,54.0081462618671,53.071397569444436,12.455598475569385,9.564926034432869,18.602886,19.868883,21.266457,21.693697,24.399288,25.592287,27.627342,28.932747
7/22/2018,1.9054092857908096,0.19335782086407696,0.0,0.05729886867381907,18.34285,19.767275,20.944378,21.497164,25.511862,26.874466,28.855165,30.230034
7/23/2018,1.712955265608518,0.0,0.0,0.3696086742259838,18.369526,19.659494,20.837532,21.452515,25.32718,26.775455,28.997719,29.975113
7/24/2018,0.0,0.0,0.0,0.1837978786892361,18.35241,19.676548,21.040648,21.531462,25.39794,26.490099,29.128477,30.23871
7/25/2018,0.0,1.504402330186632,0.0,0.5523075810185185,18.272614,19.587664,20.93269,21.515162,26.29814,27.524286,30.263071,31.107487
7/26/2018,0.0,0.4256152682834201,0.06739226842330674,1.7226230197482642,18.420006,19.940374,21.14193,21.402348,25.615646,27.02397,29.339708,30.44762
7/27/2018,14.184684656843356,12.931727430555556,2.401642880197299,4.567104311342591,18.407566,19.622526,20.821848,21.372547,25.749538,27.18365,29.495594,30.351381
7/28/2018,1.0330727492706686,0.07900188587330005,0.18990411596783136,0.533240650318287,18.7359,20.174873,21.155645,21.663403,26.045797,27.502716,29.939577,30.761238
7/29/2018,0.3200511690936511,2.4991672092013895,0.15077338784427965,0.4832503707320602,18.7613,20.316444,21.342798,21.812662,26.605091,28.024046,30.312954,31.275013
7/30/2018,11.907235833662975,26.25859736689815,11.00748249635858,11.502497468171294,18.659134,20.291164,21.549847,21.784721,26.264452,27.66055,30.027681,31.175095
7/31/2018,6.322646772811182,14.031852213541667,4.475100242485435,4.4587822808159725,18.740734,20.139112,21.495777,21.811646,25.058521,26.007742,28.75256,29.820171
8/1/2018,10.051007878428269,1.30532068323206,0.2577737226324566,0.7345028347439236,17.804258,19.183651,20.323092,20.795605,25.795391,27.149036,29.665428,30.67935
8/2/2018,13.783435934203586,11.974462890625,7.890898623708951,9.184203197337963,18.336338,19.96371,21.0868,21.26253,26.951023,28.540533,30.948193,31.933601
8/3/2018,0.8241188274657173,2.703469735604745,1.0721883612163996,4.236627875434029,18.358364,20.068552,20.7535,21.368116,26.917744,28.080938,29.98585,31.66454
8/4/2018,0.5989990878205762,0.6493114330150463,0.0,2.169595902054398,18.275291,19.984789,21.193659,21.479946,26.233582,27.701797,29.81593,31.182331
8/5/2018,0.0,0.0,0.3432763633081469,1.747269920066551,18.632305,19.972485,21.146769,21.629059,26.266344,28.186115,30.178345,31.127193
8/6/2018,0.0,0.0,0.0,0.0072077384701481565,17.917429,19.375074,20.708433,21.094194,25.90798,28.146511,30.01493,30.705318
8/7/2018,2.502550084882648,6.1055921766493055,1.409613657805879,2.6637632016782407,17.829218,19.564426,20.565973,21.077877,24.633097,26.676632,28.492,29.332926
8/8/2018,9.199377389899787,11.866529224537036,0.2017703783714165,0.542764734338831,17.932055,19.461737,20.594444,20.94557,24.166471,25.127077,27.253143,28.603476
8/9/2018,0.8528471355196796,3.151963297526042,0.6328074568409031,8.02020580150463,18.12866,19.488518,20.642864,21.222729,25.436506,26.725698,28.682896,30.46633
8/10/2018,25.216149953850213,11.851736111111109,6.795951713949948,7.105046929253472,18.232145,19.75929,21.02502,21.50776,25.28614,26.700054,29.089905,30.317005
8/11/2018,12.239055907172995,11.317554615162035,5.654160321769068,10.263339120370368,17.894363,19.504698,20.793331,20.876926,24.037312,25.717802,26.99596,27.912666
8/12/2018,52.18359375,26.64506655092593,10.2345994852357,7.716160300925926,17.966587,19.558205,20.753307,20.915325,22.926043,24.945583,26.894573,27.793474
8/13/2018,3.1855200916402957,1.352687242296007,0.09897144770218154,1.9667258933738423,17.597727,19.325598,20.546284,20.563475,23.409319,25.860971,27.89163,28.318829
8/14/2018,9.92287010482595,8.080910011574074,0.14205601255772474,4.400595883969907,17.752443,19.57983,20.775627,20.90905,22.794138,24.971338,26.625877,27.5093
8/15/2018,3.0677325413699896,0.9047509087456598,0.04142607672739837,0.32002221566659433,17.773643,19.160927,20.220335,20.601559,23.510191,24.683123,27.405285,27.9418
8/16/2018,14.740315755208336,10.807765480324075,4.473359188791049,4.653927047164351,17.866282,19.34256,20.426048,20.63087,22.228434,24.105919,26.402336,27.071716
8/17/2018,7.166879903415085,6.314480251736112,3.381735850188692,4.484708658854166,17.693792,19.277338,20.32413,20.516449,24.678722,25.749197,28.190857,29.35935
8/18/2018,8.733515872231013,5.9318296079282415,4.122843338271319,5.2430275245949085,17.99629,19.57891,20.664814,20.920235,24.824549,26.13865,28.595285,29.817787
8/19/2018,6.732512526371307,6.099767614293983,3.0344261557368912,2.387797941984953,18.106056,19.460545,20.78141,21.191006,24.254528,26.123812,28.340818,28.89492
8/20/2018,6.328126030129219,4.079441550925926,0.936269210556806,0.687758947301794,18.037413,19.5483,20.818321,21.08234,24.957472,26.906454,28.926746,29.673067
8/21/2018,0.0,0.0,0.0,0.0,17.79065,19.540428,20.472492,20.640106,26.144224,27.902607,30.246838,31.007004
8/22/2018,0.0,0.0,0.0,0.0,17.650896,19.350967,20.600077,20.675938,26.356546,28.030952,30.592947,31.379217
8/23/2018,0.0976350679679259,0.0,0.02071995250249313,1.2208346896701392,17.948502,19.884079,21.111063,21.075268,26.360617,28.286886,30.620596,31.241236
8/24/2018,0.5422624676539425,0.09013859784161604,0.0,1.172752210828993,18.067055,19.887346,21.25065,21.422108,26.60427,28.076595,30.369793,30.875841
8/25/2018,9.549207212552744,19.250835503472217,10.631492485434322,13.288812934027776,18.073565,19.84745,20.67988,21.047726,26.770025,28.36056,30.578835,31.448748
8/26/2018,9.125883850870252,1.1125739203559029,0.2781973693330409,2.487096037688078,17.891884,19.747509,20.837065,20.87126,26.506516,28.323515,30.08212,30.76329
8/27/2018,7.401642232001582,16.348209635416666,10.101514913268009,16.260658998842594,17.974056,19.737513,20.700853,20.937136,24.834469,26.661484,28.698809,29.210299
8/28/2018,3.7370487003889767,4.067423502604167,7.7248581708487825,7.9738172743055555,17.600594,19.160872,20.151922,20.459972,25.490932,26.808376,28.643328,29.74726
8/29/2018,10.94583580564346,3.216595232928241,1.7738132800086068,5.587017144097223,17.541353,19.335361,20.527168,20.581118,25.327932,27.083157,29.216698,29.672031
8/30/2018,6.831876730617089,13.659274631076391,9.978819766287076,10.722260199652778,18.027458,19.770979,20.793509,21.08803,26.40222,27.82871,30.0951,31.037542
8/31/2018,16.544689065796412,15.006724717881944,10.200986700542902,14.083091001157408,18.025436,19.930565,20.775246,21.122313,26.000406,27.341978,29.06873,30.169516
9/1/2018,0.6145976907593288,0.11082750249792027,0.056540626590534784,0.7124330308702257,17.656845,19.41099,20.110107,20.434172,26.352842,27.672562,29.636578,30.703577
9/2/2018,0.09864144788009707,1.0690109818070024,1.3727640701552568,4.158747468171296,17.521015,19.527813,20.298332,20.710482,26.639841,28.40599,30.29113,31.095682
9/3/2018,0.0,0.0,0.0,0.0,17.273684,19.336737,20.130661,20.376171,27.919823,29.695574,31.519676,32.611103
9/4/2018,0.0,0.0,0.0,0.3857452957718461,16.922709,18.760239,19.834797,20.350378,28.07814,29.486515,31.56974,32.602364
9/5/2018,0.051775469558651435,0.030532893428096064,0.0,0.0,17.26567,18.98665,19.957895,20.331764,27.29271,29.069042,31.121311,31.915388
9/6/2018,0.01272964376940506,0.0,0.0,0.6302165843822338,16.735035,18.807798,19.676107,20.018734,27.326557,29.28773,31.246523,31.690233
9/7/2018,0.1503286562891449,0.0,0.0,0.0,17.475288,19.45345,20.463097,20.921013,27.224186,29.322598,31.211578,31.702433
9/8/2018,0.0,0.0,0.0,0.3207497773347078,17.275633,19.357153,20.499346,20.69866,27.860344,29.904013,32.00735,32.504932
9/9/2018,0.0,0.0,0.049445515972072786,0.21092419094509549,16.987768,19.22581,20.63239,20.641354,27.884142,29.31124,31.200083,32.424408
9/10/2018,1.0394191178591443,3.639252613208912,6.732960329217425,4.303345630787037,17.620117,19.419647,20.705168,20.785452,28.260447,29.743498,31.427769,32.0213
9/11/2018,5.532438769119199,2.449000831886574,0.8999774738893671,0.9764553493923612,18.196714,19.95937,20.929472,21.12235,29.667183,30.732372,32.378902,33.673492
9/12/2018,1.5091060847672733,1.4947879367404513,5.222221245199948,8.817948857060186,18.326979,20.260279,21.298397,21.496637,29.52031,31.202198,33.089275,33.738358
9/13/2018,2.9615190079443567,2.0849543818721066,3.9567009877350374,8.744355830439815,17.734251,19.768717,20.974897,21.074547,28.909376,30.351727,32.134113,32.98496
9/14/2018,3.1619986361089136,5.0006293402777775,9.066817978681145,8.280665870949074,17.504654,19.473495,20.718822,20.673023,29.340506,30.477697,32.194645,33.12992
9/15/2018,7.494655689609704,10.670458984375,8.04639189122087,14.665836588541667,18.1324,19.952179,20.81895,20.868563,29.24662,30.330688,32.015987,32.863544
9/16/2018,4.352840375296677,7.461648220486111,9.3877977274232,13.329580801504632,18.54165,20.249584,21.152079,21.464321,28.18866,29.399136,30.741383,31.553595
9/17/2018,0.3903103920980848,0.1999868322301794,0.5028353545625331,2.490154803240741,17.810862,20.0161,20.901545,20.750093,27.279484,28.613905,29.987967,30.327557
9/18/2018,0.20297450455935195,1.99176025390625,1.053822339591333,5.455695710358796,17.639217,19.62545,20.525158,20.61593,27.632374,29.467672,30.40486,30.872625
9/19/2018,0.6072502941018921,0.1313189047354239,0.08054337259066308,2.3477444118923607,18.048674,19.944563,20.772896,20.728043,27.312948,28.824518,30.219805,30.252964
9/20/2018,0.19127056266688092,0.21845956025300206,0.0,1.0275269684968171,17.328552,19.122704,20.021797,20.295261,28.053879,29.412788,31.280836,31.645123
9/21/2018,0.07591258825632087,0.0,0.0,0.0,17.711962,19.408419,20.524239,20.711128,28.074863,30.194275,31.55775,31.673645
9/22/2018,0.0,0.0,0.0,0.6365076700846354,17.231956,19.22166,20.249369,20.52362,28.64561,30.533236,31.853493,32.093876
9/23/2018,2.7883792667952267,6.504954246238426,6.736987615035753,4.210789207175926,18.487759,20.53148,21.501198,21.812849,29.52458,30.912783,31.971775,32.557667
9/24/2018,10.434437425830696,14.456141493055556,9.947954598119704,5.557650191695602,18.066238,19.609203,20.776894,20.944727,28.23764,29.817064,30.896496,31.305906
9/25/2018,12.35344969672996,7.180503110532408,9.627994860632946,5.918400517216434,18.582521,20.075653,21.04346,21.473005,28.606335,30.191807,31.359978,31.886297
9/26/2018,17.661396525580173,20.450233289930555,20.68966209282309,16.985452835648147,18.10694,19.938408,20.85079,21.17622,28.585285,30.351233,31.602434,32.02576
9/27/2018,6.886993279436972,11.463015407986115,15.982913259732523,11.487648292824074,17.7837,19.821177,20.774105,20.722786,28.304266,29.435226,30.95906,31.364326
9/28/2018,9.385065392602847,18.350920500578702,14.396412994902013,6.084611906828704,18.007105,19.911215,20.470472,20.788029,28.246193,29.883623,30.690968,31.439882
9/29/2018,3.3462684084091507,7.097989908854166,14.371572720802435,7.472165256076388,18.534536,20.290342,21.092863,21.456057,27.729868,28.889055,29.99017,31.092371
9/30/2018,2.282419196664029,2.9891746238425925,2.4335746118577863,2.2648735894097216,19.208878,20.850683,21.649988,21.984503,29.03339,30.225721,31.360096,31.990028
10/1/2018,5.525343239055908,5.5951524522569445,2.635944948358051,3.766759801793981,18.57798,20.132097,21.115532,21.455547,28.399261,29.830729,30.769016,31.845491
10/2/2018,0.4153280781291205,4.291898600260416,5.602888204283634,6.2373530635127326,18.616549,20.33159,21.144714,21.568989,28.190191,29.58639,30.091282,31.380932
10/3/2018,10.8444134032173,16.398844401041668,14.834182997881355,12.572904007523148,18.746326,20.345379,21.152945,21.493153,28.763828,29.733074,30.019285,31.681011
10/4/2018,5.168291180445674,1.4587287055121527,2.5813016729839777,16.665209056712968,18.027784,19.572678,20.508545,21.008505,25.922323,26.70756,26.774605,27.235098
10/5/2018,11.107866890822782,10.711112919560183,6.797839148569915,9.322688802083333,18.563269,20.291096,20.979979,21.234352,26.059788,27.0919,27.30085,27.881569
10/6/2018,1.6999721607578455,3.495016818576389,1.6594562853797008,3.364220287181713,18.277035,20.395617,20.916647,21.319328,26.352695,27.6322,28.342932,29.005566
10/7/2018,0.0,2.1787787543402777,3.708991099212129,0.2681463736074942,18.505875,20.335716,20.6278,21.354557,27.646921,28.44743,29.303867,30.346909
10/8/2018,15.355184434335447,22.11444950810185,22.02128161414195,16.596947337962966,18.200293,19.906754,20.855108,21.172503,27.513405,28.288744,28.988947,30.268652
10/9/2018,7.147262122560654,7.97320873119213,1.610386605990135,0.8543905752676505,17.691324,19.342127,19.918175,20.486238,27.46778,28.096449,29.244276,30.557035
10/10/2018,0.0,0.0,0.0,0.03216428403501157,17.465176,19.142145,19.967283,20.28819,27.674334,28.86017,30.04459,30.687063
10/11/2018,0.0,0.0,0.0,0.0,17.965014,19.684969,20.488924,20.559715,28.861202,29.566927,30.999456,31.819551
10/12/2018,0.0,0.0,0.0,0.28102213541666665,18.274256,20.125105,21.061014,20.86259,29.024872,30.001402,31.25259,32.100346
10/13/2018,1.5970339231853243,8.083063874421295,0.7541425026069253,0.8528713650173612,18.06241,20.202389,20.926266,21.204752,29.00002,29.752108,31.20849,31.82299
10/14/2018,17.0063157222442,21.019618055555554,23.57881190413136,15.690628616898149,18.588997,20.35739,21.350864,21.608593,28.392899,29.180681,30.462269,30.98105
10/15/2018,5.431335706751055,2.613364664713542,0.9329302512993248,1.9307644314236112,18.044905,19.763906,20.437248,20.905085,27.474073,28.958607,30.130308,30.08876
10/16/2018,24.543049100079113,27.754246238425928,15.6349704548464,11.044460720486109,18.108242,20.09881,20.826157,21.010859,26.56804,27.91894,28.847303,29.239117
10/17/2018,8.800610248549578,8.5029052734375,6.8907274149232,17.391529224537038,17.323637,19.191837,20.04387,20.127066,26.887491,28.13346,29.465925,29.947468
10/18/2018,10.65009497791403,3.913515896267361,3.58424661927304,7.998095703125,17.38067,19.764366,20.295774,20.289534,26.81067,28.552015,28.946054,29.392334
10/19/2018,15.17117863264768,15.841276041666667,9.807634773900954,4.652730305989583,17.746954,19.764532,20.443624,20.785736,27.40174,28.915403,29.834192,30.017742
10/20/2018,3.2157894086234178,14.232393844039352,0.5549642918473583,0.08446248372395833,17.894867,19.737791,20.723736,20.567825,26.221792,27.907265,28.995602,29.184546
10/21/2018,0.005444929569582396,0.0,0.4980099564891751,1.9405042860243056,16.539345,18.47994,19.310152,19.574139,27.167538,28.693525,29.383623,29.494009
10/22/2018,0.12535298021533822,3.322398093894676,0.11087875042931508,0.0,17.112202,19.431269,20.293324,20.048876,27.625994,28.729216,29.701786,30.198162
10/23/2018,0.0,0.0,0.0,0.1391670650906033,15.792045,18.107946,18.683468,18.382286,27.964897,28.996918,29.785704,30.626783
10/24/2018,0.0,0.0,0.0,0.0,15.987141,18.243742,18.679342,18.3942,28.040941,29.311287,30.202084,30.569912
10/25/2018,0.0,0.016598772119592736,0.0,0.0,16.317915,18.33455,18.969833,19.184193,27.78331,28.93508,29.345707,30.19661
10/26/2018,0.0,0.0,0.0,0.0,16.827358,18.796059,19.725868,19.418438,27.62894,29.084808,29.627851,30.227932
10/27/2018,0.0,0.0,0.0,0.0,17.012478,18.960255,19.834452,19.459812,27.421581,28.66462,29.760994,30.309965
10/28/2018,0.0,0.0,0.0,0.13776830037434895,14.838285,17.932724,18.59701,17.392185,27.988619,29.792906,30.485668,30.90668
10/29/2018,0.0,0.0,0.0,1.5082744457103587,14.252071,17.637651,18.114988,17.484985,27.667072,29.417963,30.084389,30.608143
10/30/2018,0.0,0.0,0.0,0.0,14.034381,17.388432,17.677021,17.396578,28.47308,30.253971,31.16421,31.473837
10/31/2018,0.0,1.6938843903718168,10.459130238678496,7.266364655671296,15.73906,18.682993,19.20105,19.134249,28.637194,30.334932,31.373436,31.647434
11/1/2018,0.07055425845118013,3.4020932798032413,0.8982472823838056,0.4874728732638889,17.80096,19.913368,20.695702,20.839003,26.416681,27.385181,27.986351,28.74604
11/2/2018,0.04704896307192774,0.00909345856419316,2.408478300450212,2.0956029821325237,17.831755,19.999327,20.533092,20.433134,26.158352,28.012268,27.474585,28.135569
11/3/2018,1.6950531649690137,3.940559895833333,0.0825300297494662,2.0072914406105324,18.440317,19.922785,20.575035,21.036098,26.464241,27.82555,28.189333,28.801336
11/4/2018,0.1756429229607562,2.2545502839265046,0.050634097244779935,0.013062634291472258,17.759373,19.4445,20.015532,20.461744,26.96068,28.119915,28.667244,29.157637
11/5/2018,0.5292914668215981,0.22632471720377606,0.0,0.9824266221788196,18.104809,19.98114,20.540956,20.979761,28.081121,29.353823,29.83377,30.637901
11/6/2018,0.3782589747432918,0.2396988480179398,3.396371615135064,1.06002197265625,18.11312,19.829922,20.482397,20.78794,27.856375,28.623405,28.915628,29.792225
11/7/2018,0.0,0.5540213690863716,1.2370441242799919,0.2682533546730324,17.52872,19.685575,20.324348,20.113754,28.133556,29.399467,29.997349,30.387177
11/8/2018,0.7624326295490507,3.0397456416377318,3.546700687731726,3.3182106300636574,15.901148,18.243269,18.898153,18.80624,27.38094,28.37825,28.324408,29.535023
11/9/2018,0.0,0.011655802196926541,0.2701047477075609,0.2635416384096499,16.312944,18.787767,19.757547,19.07804,27.988781,28.783533,29.50355,30.493074
11/10/2018,0.0,0.0,0.0,0.0,16.336447,18.503975,19.343433,19.357899,28.054127,29.57883,30.093184,30.819902
11/11/2018,0.0,0.0,0.0,1.5505486382378473,15.094165,18.043465,18.387716,18.296337,27.975132,29.33306,29.95863,30.911415
11/12/2018,0.2765181014306435,0.839664543999566,1.020168110475702,1.3151366057219327,15.25776,18.040617,18.46225,18.22077,27.888311,29.25523,30.060373,30.819044
11/13/2018,0.0,0.1643569098578559,0.7531276638224974,0.06658029203061704,14.73865,17.948292,18.615088,17.700575,28.586508,29.756573,30.85548,31.285019
11/14/2018,0.0,0.0,0.0,0.0,13.8290205,17.167995,17.75935,16.911318,28.594967,29.910578,30.868544,31.37258
11/15/2018,0.05241068103645422,0.0,1.094122935149629,2.2110319914641203,13.619196,17.115034,17.465286,16.75159,28.206093,29.702036,30.437061,30.52742
11/16/2018,3.346696427099815,6.816920301649304,15.269644009864935,17.34191804108796,17.578764,20.175388,20.487549,20.513803,24.445454,25.675774,25.036898,26.249609
11/17/2018,0.2541439684131477,2.44393468786169,0.0,0.0924854419849537,17.05112,18.82655,19.20255,19.827106,27.30753,28.418592,29.203106,29.94815
11/18/2018,2.013909834849684,1.451421214916088,1.9705841581700207,4.549999547887731,17.296656,19.079416,19.888054,20.508415,27.542194,28.396479,29.251432,29.906359
11/19/2018,3.2991863524360494,1.0591635244864004,0.5635587401309256,0.2936513547544126,17.943453,19.770187,20.484688,20.495846,27.161963,28.756172,29.473454,29.764692
11/20/2018,0.04013434945279536,0.526776123046875,0.0,0.0,17.789902,19.413328,20.256601,20.463448,27.488064,28.942764,28.921402,29.568296
11/21/2018,0.0,0.0,0.0,1.5838036431206597,16.80018,18.997805,19.565718,19.570744,26.704084,28.245626,28.858032,28.366093
11/22/2018,0.0,0.2318823779070819,2.757833448507018,0.02047700705351653,16.904976,19.141287,19.698685,19.421396,24.77213,27.283707,27.48131,26.374773
11/23/2018,0.5371287864974782,2.165653030960648,0.2369023339223053,2.187283890335648,18.144163,20.2137,20.781658,20.37356,25.20468,27.167791,27.021069,26.88557
11/24/2018,0.1296061584215124,0.15342216491699218,0.0,0.0,17.249779,19.560013,20.054256,19.780811,26.2204,27.87762,28.25073,28.534626
11/25/2018,0.0,0.0,0.0,0.0,16.714483,19.02538,19.705738,19.479948,26.922455,28.31895,28.818863,29.177792
11/26/2018,0.0,0.0,0.0,0.0,16.60204,19.226458,19.529358,18.938202,26.332283,27.988258,27.834099,28.37823
11/27/2018,0.0,0.0,0.0,0.0,15.080977,17.559248,17.666708,17.314417,26.231485,28.102781,28.128147,28.040552
11/28/2018,0.0,0.0,0.0,0.0,13.592501,16.50887,17.02022,16.281914,26.561363,28.483892,28.629887,28.550222
11/29/2018,0.7641984641803468,0.0206408112137406,0.16771054671982588,0.2045893633807147,15.445668,18.391777,19.03117,18.394339,25.023327,26.964224,26.206478,26.808605
11/30/2018,0.4733881568103903,0.0,0.0,0.0,16.546623,19.107046,19.59812,19.279268,26.737331,28.102528,28.520365,28.738403
12/1/2018,0.16155394220150976,0.0,0.0,0.0,15.716502,18.327463,18.725937,18.72924,26.734108,28.568188,28.886307,28.723267
12/2/2018,0.0,0.0,0.0,0.0,14.667765,17.344246,17.475395,17.330679,26.585518,28.689747,28.917778,28.76871
12/3/2018,0.31121423777648666,0.0,0.0,0.0,15.412511,18.135754,18.709616,18.189367,26.183613,27.991278,28.560984,28.3981
12/4/2018,0.2603029983456125,0.5786114162868924,0.4065814907267942,1.7501534921151618,16.359125,18.940933,19.417992,19.279072,25.743752,27.25137,27.356825,27.66519
12/5/2018,1.1781822236781383,8.994985170717593,0.050471802889290505,0.09099387416133174,17.578709,19.563738,20.221642,20.004642,26.074959,27.872473,28.457874,28.705137
12/6/2018,0.05700725845143765,0.8266212745949074,0.0,0.0,17.324963,19.536106,20.147612,19.910503,27.202118,28.620476,29.293173,29.609947
12/7/2018,1.7143351236979167,1.3729809796368635,4.2135586496126844,1.974173538773148,16.90679,19.257763,19.84585,19.378183,27.109278,28.714546,29.269114,29.093441
12/8/2018,0.0,0.0,0.0,0.06300190113208913,16.26709,18.654297,19.207655,18.983284,27.474985,29.002514,29.453476,29.294924
12/9/2018,0.0,0.0,0.0,0.0,15.930936,18.224632,18.89101,18.562885,27.710619,29.129978,29.617655,29.823376
12/10/2018,0.1105138480914796,0.0,0.04113430491948532,0.16515402617277922,16.151564,18.107824,18.604397,18.58778,27.063457,28.684614,29.324753,29.461514
12/11/2018,0.0,0.0,0.0,0.0,15.503941,17.788454,18.396954,18.355635,27.181578,28.753862,29.358751,29.25278
12/12/2018,0.0,0.0,0.0,0.0,15.722919,18.363977,18.77498,18.512436,27.856676,29.092392,30.044493,30.240536
12/13/2018,0.0,0.0064026126155146855,0.014650045815160719,1.3623214156539352,15.721484,18.344328,18.757711,18.529846,27.16377,28.410875,29.30518,29.491709
12/14/2018,0.0,0.0,0.0,0.025854368563051577,15.689315,18.087751,18.370777,18.164354,27.092619,28.813442,29.802877,29.81215
12/15/2018,0.5860065830407767,0.8973435013382524,4.821956828489141,0.6577901769567419,15.176271,17.5498,18.064293,17.852589,26.556139,28.602375,29.164782,29.072947
12/16/2018,4.588932085640823,3.30074462890625,5.83529404462394,9.627195457175926,14.429496,17.159632,17.576647,17.4196,25.733969,27.619928,28.423847,27.812971
12/17/2018,2.110341905038568,1.8622246636284725,3.391776650638904,5.035451931423611,13.05262,16.433361,16.724531,15.690649,26.290253,28.642323,29.533756,28.916758
12/18/2018,0.06761150118670886,0.048672156863742405,0.07087980690649001,0.0,12.576736,15.86589,16.611221,15.352883,27.24065,29.175476,30.187576,29.539042
12/19/2018,0.0,0.0014763307792169075,0.05322522228046999,0.03868748700177228,13.962452,16.841736,17.73989,16.787333,26.139683,28.389809,28.669884,28.025331
12/20/2018,0.06537588739193945,0.0,0.0,0.016188833448621962,13.9684,17.100079,17.384167,16.689642,26.978998,28.83667,29.432543,29.382875
12/21/2018,0.11437370203718356,0.07748688591851129,0.15874408463300285,0.4549583435058594,15.344315,17.81774,18.291225,18.116112,27.122538,29.280005,30.221567,29.454494
12/22/2018,0.08142965453586498,0.2419106660065828,0.3237779584981628,0.38877687807436345,15.375143,17.883467,19.041765,18.304274,26.996494,28.260178,28.574694,28.971462
12/23/2018,0.6130427107026305,0.4615458453143084,0.8578798326395326,1.127375171802662,16.817354,19.268429,19.969254,19.571325,27.243868,28.210833,28.452423,28.552862
12/24/2018,0.5671336499950553,0.6166324191623264,0.6290633638026351,0.7060021294487847,16.85378,19.294811,19.97918,19.304089,27.17557,28.424915,28.721523,29.394522
12/25/2018,0.2927770815821137,0.292247235333478,0.07165920936455161,0.006366743864836516,16.148811,18.414623,18.988832,18.662983,27.942257,28.97454,29.545872,29.872732
12/26/2018,0.0,0.0,0.0,0.0,15.139579,17.472849,17.969196,17.6257,28.528141,29.856388,30.377775,30.730835
12/27/2018,0.0,0.019897098894472474,0.0,0.0,15.793806,17.841415,18.372536,18.04563,28.06321,29.500917,30.306103,30.24692
12/28/2018,0.0,0.0,0.0,0.0,15.783849,18.497272,18.925465,18.592255,26.499846,28.056831,28.886702,28.559351
12/29/2018,0.0,0.0,0.0,0.0,16.435528,18.881567,19.689306,19.397688,25.183525,26.905712,27.514248,27.383785
12/30/2018,0.0,0.0,0.0,0.0,15.159185,17.772097,18.314053,17.810038,25.816349,27.544544,28.161572,28.018238
12/31/2018,0.0,0.0,0.0,0.0,13.561317,16.682074,17.214851,16.336355,25.846684,27.660978,28.069918,27.82927
1/1/2019,0.07456195203563835,0.18919150741012009,2.375803543349444,1.4545333297164351,12.220999,15.158463,15.715732,14.672144,26.109564,27.89482,28.420778,27.938126
1/2/2019,0.15159098307291666,0.7163521660698785,0.0,0.0,10.792621,14.042722,14.600679,13.360192,25.595821,27.118921,27.473804,27.39185
1/3/2019,0.03288508065139191,0.0,0.0,0.0,11.315083,14.059082,14.731265,14.112232,26.963348,28.463114,28.832478,28.86042
1/4/2019,0.0,0.0,0.0,0.0,11.86729,14.15812,14.884006,14.510786,26.736626,28.492805,28.75203,28.730146
1/5/2019,0.0,0.0,0.0,0.28520456949869794,11.973893,14.461151,15.340067,14.767534,26.768345,28.001722,28.436518,28.384705
1/6/2019,0.14125848118262954,0.2654367800112124,0.3870294538594909,0.9883367467809606,12.482382,14.859205,15.611408,14.754723,26.357203,28.006508,28.583096,28.344658
1/7/2019,0.0,0.0,0.0,0.0,12.067859,14.521726,15.045318,14.65295,26.538458,28.040375,28.335367,28.872017
1/8/2019,0.0,0.31778522067599824,1.6098886263572565,0.5454396565755208,12.03693,14.563967,15.42756,14.595464,27.00553,28.699638,29.498232,29.270958
1/9/2019,0.006937249803341893,0.0,0.0,0.0,11.288449,14.436172,14.843657,13.666916,27.72068,29.325094,29.952127,29.871557
1/10/2019,0.02687280188129924,0.2806191055862992,0.0,0.0,11.2246,14.280329,14.52439,14.107611,27.779581,29.285515,29.758173,29.61456
1/11/2019,0.07364552332882136,0.0,0.0,0.0,--,--,--,--,27.578945,29.286152,29.648409,29.948936
1/12/2019,0.009567197365096852,0.0,0.0,0.00808600143150047,12.709982,15.086437,15.823764,15.298183,26.9891,28.612274,29.090334,29.006735
1/13/2019,0.029170082591254,0.009848737716674804,0.033413931474847315,0.6392789487485533,12.998359,15.587669,16.23693,15.457336,27.215504,28.352018,28.79014,29.138649
1/14/2019,0.14503837939556138,0.3811070760091146,1.3205941410387976,1.542647750289352,12.444862,15.081234,15.615921,15.082389,27.093735,28.414782,28.949799,29.14524
1/15/2019,0.0015571952369142685,0.03653777087176288,0.0,0.6900134616427951,11.838653,14.97083,15.357807,14.438361,27.042238,28.48881,28.82077,28.96269
1/16/2019,0.0107338559275438,0.0,0.0,0.05528824417679398,11.930258,14.900943,15.228554,14.6782255,27.425308,29.297733,29.66079,29.333984
1/17/2019,0.04818813710273066,0.0,0.0,0.0,12.545286,15.306301,15.834263,15.140278,27.058302,28.736376,29.066776,28.984512
